媳妇	媳婦	xí fù	daughter-in-law; wife (of a younger man); young married woman; young woman;  	[sound:cmn-媳妇.mp3]
洗涤剂	洗滌劑	xǐ dí jì	cleaning agent; detergent;  	[sound:cmn-洗涤剂.mp3]
洗礼	洗禮	xǐ lǐ	baptism (lit. or fig.);  	[sound:cmn-洗礼.mp3]
喜出望外	喜齣望外	xǐ chū wàng wài	to be pleased beyond one's expectations (idiom); overjoyed at the turn of events;  	[sound:cmn-喜出望外.mp3]
喜好	喜好	xǐ hào	to like; fond of; to prefer; to love; one's tastes; preference;  	[sound:cmn-喜好.mp3]
喜酒	喜酒	xǐ jiǔ	wedding feast; liquor drunk at a wedding feast;  	[sound:cmn-喜酒.mp3]
喜怒哀乐	喜怒哀樂	xǐ nù āi lè	four types of human emotions, namely: happiness 歡喜|欢喜[huan1 xi3], anger 憤怒|愤怒[fen4 nu4], sorrow 悲哀[bei1 ai1] and joy 快樂|快乐[kuai4 le4];  	[sound:cmn-喜怒哀乐.mp3]
喜庆	喜慶	xǐ qìng	jubilation; festive;  	[sound:cmn-喜庆.mp3]
喜事	喜事	xǐ shì	happy occasion; wedding;  	[sound:cmn-喜事.mp3]
喜糖	喜糖	xǐ táng	sweet given on a happy occasion (esp. wedding);  	[sound:cmn-喜糖.mp3]
喜洋洋	喜洋洋	xǐ yáng yáng	radiant with joy;  	[sound:cmn-喜洋洋.mp3]
喜悦	喜悅	xǐ yuè	happy; joyous;  	[sound:cmn-喜悦.mp3]
细腻	細膩	xì nì	exquisite; meticulous;  	[sound:cmn-细腻.mp3]
细微	細微	xì wēi	tiny; minute; fine; subtle; sensitive (instruments);  	[sound:cmn-细微.mp3]
细心	細心	xì xīn	careful; attentive;  	[sound:cmn-细心.mp3]
虾	蝦	há, xiā	see 蝦蟆|虾蟆[ha2 ma5];  shrimp; prawn;  	[sound:cmn-虾.mp3]
瞎	瞎	xiā	blind; groundlessly; foolishly; to no purpose;  	[sound:cmn-瞎.mp3]
侠义	俠義	xiá yì	chivalrous; chivalry; knight-errantry;  	[sound:cmn-侠义.mp3]
峡谷	峽榖	xiá gǔ	canyon; gill; ravine;  	[sound:cmn-峡谷.mp3]
狭隘	狹隘	xiá ài	narrow; tight; narrow minded; lacking in experience;  	[sound:cmn-狭隘.mp3]
狭小	狹小	xiá xiǎo	narrow;  	[sound:cmn-狭小.mp3]
狭窄	狹窄	xiá zhǎi	narrow;  	[sound:cmn-狭窄.mp3]
下场	下場	xià chǎng, xià chang	to leave (the stage, an exam room, the playing field etc); to take part in some activity; to take an examination (in the imperial examination system);  the end; to conclude;  	[sound:cmn-下场.mp3]
下跌	下跌	xià diē	to fall; to tumble;  	[sound:cmn-下跌.mp3]
下岗	下崗	xià gǎng	to come off sentry duty; to lay off (a worker); laid-off;  	[sound:cmn-下岗.mp3]
下功夫	下功夫	xià gōng fu	see 下工夫[xia4 gong1 fu5];  	[sound:cmn-下功夫.mp3]
下海	下海	xià hǎi	to go out to sea; to enter the sea (to swim etc); (fig.) to take the plunge (e.g. leave a secure job, or enter prostitution etc);  	[sound:cmn-下海.mp3]
下级	下級	xià jí	low ranking; low level; underclass; subordinate;  	[sound:cmn-下级.mp3]
下决心	下決心	xià jué xīn	to determine; to resolve;  	[sound:cmn-下决心.mp3]
下令	下令	xià lìng	to give an order; to command;  	[sound:cmn-下令.mp3]
下落	下落	xià luò	whereabouts; to drop; to fall;  	[sound:cmn-下落.mp3]
下期	下期	xiàqī	next time	[sound:cmn-下期.mp3]
下棋	下棋	xià qí	to play chess;  	[sound:cmn-下棋.mp3]
下山	下山	xià shān	(of the sun) to set;  	[sound:cmn-下山.mp3]
下手	下手	xià shoǔ	to start; to put one's hand to; to set about; the seat to the right of the main guest;  	[sound:cmn-下手.mp3]
下属	下屬	xià shǔ	subordinate; underling;  	[sound:cmn-下属.mp3]
下台	下颱	xià tái	to go off the stage; to fall from position of prestige; to step down (from office etc); to disentangle oneself; to get off the hook;  	[sound:cmn-下台.mp3]
下调	下調	xià diào, xià tiáo	to demote; to pass down to a lower unit;  to adjust downwards; to lower (prices, wages etc);  	[sound:cmn-下调.mp3]
下乡	下鄉	xià xiāng	to go to the countryside;  	[sound:cmn-下乡.mp3]
下旬	下旬	xià xún	last third of the month;  	[sound:cmn-下旬.mp3]
下一代	下一代	xià yī dài	the next generation;  	[sound:cmn-下一代.mp3]
下意识	下意識	xià yì shí	subconscious mind;  	[sound:cmn-下意识.mp3]
下游	下遊	xià yoú	lower reaches (of a river); lower level; lower echelon; downstream;  	[sound:cmn-下游.mp3]
下坠	下墜	xiàzhùi	Fall	[sound:cmn-下坠.mp3]
吓唬	嚇唬	xià hu	to scare; to frighten;  	[sound:cmn-吓唬.mp3]
吓人	嚇人	xiàrén	Scary	[sound:cmn-吓人.mp3]
夏令营	夏令營	xià lìng yíng	summer camp;  	[sound:cmn-夏令营.mp3]
仙鹤	仙鶴	xiān hè	red-crowned crane (Grus japonensis);  	[sound:cmn-仙鹤.mp3]
仙女	仙女	xiān nǚ	fairy;  	[sound:cmn-仙女.mp3]
先例	先例	xiān lì	antecedent; precedent;  	[sound:cmn-先例.mp3]
先天	先天	xiān tiān	inborn; innate; natural;  	[sound:cmn-先天.mp3]
纤维	縴維	xiān wéi	fiber; CL:種|种[zhong3];  	[sound:cmn-纤维.mp3]
掀	掀	xiān	to lift (a lid); to rock; to convulse;  	[sound:cmn-掀.mp3]
掀起	掀起	xiān qǐ	to lift; to raise in height; to begin; upsurge; to set off (a campaign);  	[sound:cmn-掀起.mp3]
鲜活	鮮活	xiān huó	vivid; lively; (of food ingredients) live or fresh;  	[sound:cmn-鲜活.mp3]
鲜美	鮮美	xiān měi	delicious; tasty;  	[sound:cmn-鲜美.mp3]
鲜血	鮮血	xiān xuè	blood;  	[sound:cmn-鲜血.mp3]
弦	弦	xián	bow string; string of musical instrument; watchspring; chord (segment of curve); hypotenuse; CL:根[gen1];  	[sound:cmn-弦.mp3]
衔接	銜接	xián jiē	to join together; to combine;  	[sound:cmn-衔接.mp3]
嫌弃	嫌棄	xián qì	to avoid sb (out of dislike); to turn one's back on sb; to ignore;  	[sound:cmn-嫌弃.mp3]
嫌疑	嫌疑	xián yí	suspicion; to have suspicions;  	[sound:cmn-嫌疑.mp3]
显而易见	顯而易見	xiǎn ér yì jiàn	clearly and easy to see (idiom); obviously; clearly; it goes without saying;  	[sound:cmn-显而易见.mp3]
显赫	顯赫	xiǎn hè	illustrious; celebrated;  	[sound:cmn-显赫.mp3]
显示器	顯示器	xiǎn shì qì	monitor (computer);  	[sound:cmn-显示器.mp3]
显现	顯現	xiǎn xiàn	appearance; to appear;  	[sound:cmn-显现.mp3]
显眼	顯眼	xiǎn yǎn	conspicuous; eye-catching; glamorous;  	[sound:cmn-显眼.mp3]
现成	現成	xiàn chéng	ready-made; readily available;  	[sound:cmn-现成.mp3]
现任	現任	xiàn rèn	to occupy a post currently; incumbent;  	[sound:cmn-现任.mp3]
现行	現行	xiàn xíng	to be in effect; in force; current;  	[sound:cmn-现行.mp3]
限	限	xiàn	limit; bound; to set a limit (on);  	[sound:cmn-限.mp3]
限定	限定	xiàn dìng	to restrict to; to limit;  	[sound:cmn-限定.mp3]
限度	限度	xiàn dù	limitation; limit;  	[sound:cmn-限度.mp3]
限于	限於	xiàn yú	to be limited to; to be confined to;  	[sound:cmn-限于.mp3]
线条	綫條	xiàn tiáo	line (in drawing, calligraphy etc); the lines or contours of a three-dimensional object (hairstyle, clothing, car etc);  	[sound:cmn-线条.mp3]
宪法	憲法	xiàn fǎ	constitution (of a country); CL:部[bu4];  	[sound:cmn-宪法.mp3]
陷	陷	xiàn	pitfall; trap; to get stuck; to sink; to cave in; to frame (false charge); to capture (a city in battle); to fall (to the enemy); defect;  	[sound:cmn-陷.mp3]
陷阱	陷阱	xiàn jǐng	pitfall; snare; trap;  	[sound:cmn-陷阱.mp3]
馅儿	餡兒	xian4 r5	erhua variant of 餡|馅[xian4];  	[sound:cmn-馅儿.mp3]
羡慕	羨慕	xiàn mù	to envy; to admire;  	[sound:cmn-羡慕.mp3]
献血	獻血	xiàn xuè	to donate blood;  	[sound:cmn-献血.mp3]
腺	腺	xiàn	gland;  	[sound:cmn-腺.mp3]
乡亲	鄉親	xiāng qīn	fellow countryman (from the same village); local people; villager; the folks back home;  	[sound:cmn-乡亲.mp3]
乡下	鄉下	xiāng xia	countryside; rural area; CL:個|个[ge4];  	[sound:cmn-乡下.mp3]
相伴	相伴	xiāng bàn	to accompany sb; to accompany each other;  	[sound:cmn-相伴.mp3]
相比之下	相比之下	xiāng bǐ zhī xià	by comparison;  	[sound:cmn-相比之下.mp3]
相差	相差	xiāng chà	to differ; discrepancy between;  	[sound:cmn-相差.mp3]
相传	相傳	xiāng chuán	to pass on; to hand down; tradition has it that ...; according to legend;  	[sound:cmn-相传.mp3]
相当于	相當於	xiāng dāng yú	equivalent to;  	[sound:cmn-相当于.mp3]
相对	相對	xiāng duì	relatively; opposite; to resist; to oppose; relative; vis-a-vis; counterpart;  	[sound:cmn-相对.mp3]
相对而言	相對而言	xiāngdùiéryán	Relatively speaking	[sound:cmn-相对而言.mp3]
相辅相成	相輔相成	xiāng fǔ xiāng chéng	to complement one another (idiom);  	[sound:cmn-相辅相成.mp3]
相继	相繼	xiāng jì	in succession; following closely;  	[sound:cmn-相继.mp3]
相连	相連	xiāng lián	to link; to join; link; connection;  	[sound:cmn-相连.mp3]
相识	相識	xiāng shí	to get to know each other; acquaintance;  	[sound:cmn-相识.mp3]
相提并论	相提並論	xiāng tí bìng lùn	to discuss two disparate things together (idiom); to mention on equal terms; to place on a par with; (often with negatives: impossible to mention X in the same breath as Y);  	[sound:cmn-相提并论.mp3]
相通	相通	xiāng tōng	interlinked; connected; communicating; in communication; accommodating;  	[sound:cmn-相通.mp3]
相依为命	相依為命	xiāng yī wéi mìng	mutually dependent for life (idiom); to rely upon one another for survival; interdependent;  	[sound:cmn-相依为命.mp3]
相遇	相遇	xiāng yù	to meet; to encounter; to come across;  	[sound:cmn-相遇.mp3]
相约	相約	xiāng yuē	to agree (on a meeting place, date etc); to reach agreement; to make an appointment;  	[sound:cmn-相约.mp3]
香料	香料	xiāng liào	spice; flavoring; condiment; perfume;  	[sound:cmn-香料.mp3]
香水	香水	xiāng shuǐ	perfume; cologne;  	[sound:cmn-香水.mp3]
香味	香味	xiāng wèi	fragrance; bouquet; sweet smell; CL:股[gu3];  	[sound:cmn-香味.mp3]
香烟	香煙	xiāng yān	cigarette; smoke from burning incense; CL:支[zhi1],條|条[tiao2];  	[sound:cmn-香烟.mp3]
香油	香油	xiāng yoú	sesame oil; perfumed oil;  	[sound:cmn-香油.mp3]
镶	鑲	xiāng	to inlay; to embed; ridge; border;  	[sound:cmn-镶.mp3]
镶嵌	鑲嵌	xiāng qiàn	to inlay; to embed; to set (e.g. a jewel in a ring); tiling; tesselation;  	[sound:cmn-镶嵌.mp3]
详尽	詳盡	xiáng jìn	thorough and detailed; exhaustive; the tedious details in full;  	[sound:cmn-详尽.mp3]
祥和	祥和	xiáng hé	auspicious and peaceful;  	[sound:cmn-祥和.mp3]
享	享	xiǎng, xiǎng	old variant of 享[xiang3];  	[sound:cmn-享.mp3]
享有	享有	xiǎng yoǔ	to enjoy (rights, privileges etc);  	[sound:cmn-享有.mp3]
响亮	響亮	xiǎng liàng	loud and clear; resounding;  	[sound:cmn-响亮.mp3]
响起	響起	xiǎngqǐ	Sound	[sound:cmn-响起.mp3]
响应	響應	xiǎng yìng	to respond to; answer; CL:個|个[ge4];  	[sound:cmn-响应.mp3]
想方设法	想方設法	xiǎng fāng shè fǎ	to think up every possible method (idiom); to devise ways and means; to try this, that and the other;  	[sound:cmn-想方设法.mp3]
向来	嚮來	xiàng lái	always (previously);  	[sound:cmn-向来.mp3]
向往	嚮往	xiàng wǎng	to yearn for; to look forward to;  	[sound:cmn-向往.mp3]
向着	嚮著	xiàngzháo	Toward	[sound:cmn-向着.mp3]
项链	項鏈	xiàng liàn	necklace; CL:條|条[tiao2];  	[sound:cmn-项链.mp3]
像	像	xiàng	to resemble; to be like; to look as if; such as; appearance; image; portrait; image under a mapping (math.);  	[sound:cmn-像.mp3]
像样	像樣	xiàng yàng	presentable; decent; up to par;  	[sound:cmn-像样.mp3]
橡胶	橡膠	xiàng jiāo	rubber; caoutchouc;  	[sound:cmn-橡胶.mp3]
橡皮	橡皮	xiàng pí	rubber; an eraser; CL:塊|块[kuai4];  	[sound:cmn-橡皮.mp3]
削	削	xiāo, xuē	to peel with a knife; to pare; to cut (a ball at tennis etc);  to pare; to reduce; to remove; Taiwan pr. [xue4];  	[sound:cmn-削.mp3]
消	消	xiāo	to disappear; to vanish; to eliminate; to spend (time); have to; need;  	[sound:cmn-消.mp3]
消沉	消沉	xiāo chén	depressed; bad mood; low spirit;  	[sound:cmn-消沉.mp3]
消遣	消遣	xiāo qiǎn	to while the time away; amusement; pastime; recreation; to make sport of;  	[sound:cmn-消遣.mp3]
萧条	蕭條	xiāo tiáo	bleak; desolate; (economic) depression or slump;  	[sound:cmn-萧条.mp3]
销	銷	xiāo	to melt (metal); to cancel or annul; to sell; to spend; to fasten with a bolt; bolt or pin;  	[sound:cmn-销.mp3]
销毁	銷毀	xiāo huǐ	to destroy (by melting or burning); to obliterate;  	[sound:cmn-销毁.mp3]
销量	銷量	xiāo liàng	sales volume;  	[sound:cmn-销量.mp3]
潇洒	瀟灑	xiāo sǎ	confident and at ease; free and easy;  	[sound:cmn-潇洒.mp3]
小丑	小醜	xiǎo choǔ	clown;  	[sound:cmn-小丑.mp3]
小贩	小販	xiǎo fàn	peddler; hawker;  	[sound:cmn-小贩.mp3]
小看	小看	xiǎo kàn	to look down on; to underestimate;  	[sound:cmn-小看.mp3]
小康	小康	Xiǎo kāng, xiǎo kāng	Xiaokang, a Confucian near-ideal state of society, second only to Datong 大同[Da4 tong2];  moderately affluent; well-off; a period of peace and prosperity;  	[sound:cmn-小康.mp3]
小路	小路	xiǎo lù	minor road; lane; pathway; trail;  	[sound:cmn-小路.mp3]
小品	小品	xiǎo pǐn	short, simple literary or artistic creation; essay; skit;  	[sound:cmn-小品.mp3]
小气	小氣	xiǎo qì	stingy; petty; miserly; narrow-minded;  	[sound:cmn-小气.mp3]
小区	小區	xiǎo qū	neighborhood; district;  	[sound:cmn-小区.mp3]
小曲	小麯	xiǎo qǔ	popular song; folk tune; ballad;  	[sound:cmn-小曲.mp3]
小人	小人	xiǎo rén	person of low social status (old); I, me (used to refer humbly to oneself); nasty person; vile character;  	[sound:cmn-小人.mp3]
小提琴	小提琴	xiǎo tí qín	fiddle; violin;  	[sound:cmn-小提琴.mp3]
小溪	小溪	xiǎo xī	brook; streamlet;  	[sound:cmn-小溪.mp3]
小心翼翼	小心翼翼	xiǎo xīn yì yì	cautious and solemn (idiom); very carefully; prudent; gently and cautiously;  	[sound:cmn-小心翼翼.mp3]
小卒	小卒	xiǎo zú	foot soldier; minor figure; a nobody; (chess) pawn;  	[sound:cmn-小卒.mp3]
孝敬	孝敬	xiào jìng	to show filial respect; to give presents (to one's elders or superiors); to support one's aged parents;  	[sound:cmn-孝敬.mp3]
孝顺	孝順	xiào shùn	filial piety; to be obedient to one's parents;  	[sound:cmn-孝顺.mp3]
肖像	肖像	xiào xiàng	portrait (painting, photo etc); (in a general sense) representation of a person; likeness;  	[sound:cmn-肖像.mp3]
效仿	效仿	xiào fǎng	see 仿傚|仿效[fang3 xiao4];  	[sound:cmn-效仿.mp3]
效力	效力	xiào lì	effectiveness; positive effect; to serve (in some capacity);  	[sound:cmn-效力.mp3]
效益	效益	xiào yì	benefit; effectiveness; efficiency;  	[sound:cmn-效益.mp3]
效应	效應	xiào yìng	effect (scientific phenomenon);  	[sound:cmn-效应.mp3]
协定	協定	xié dìng	(reach an) agreement; protocol;  	[sound:cmn-协定.mp3]
协同	協同	xié tóng	to cooperate; in coordination with; coordinated; collaborate; collaboration; collaborative;  	[sound:cmn-协同.mp3]
协作	協作	xié zuò	cooperation; coordination;  	[sound:cmn-协作.mp3]
邪	邪	xié, xié	demonic; iniquitous; nefarious; evil; unhealthy influences that cause disease (Chinese medicine);  	[sound:cmn-邪.mp3]
邪恶	邪惡	xié è	sinister; vicious; wicked; evil;  	[sound:cmn-邪恶.mp3]
挟持	挾持	xié chí	to seize;  	[sound:cmn-挟持.mp3]
携带	攜帶	xié dài	to carry (on one's person); to support (old); Taiwan pr. [xi1 dai4];  	[sound:cmn-携带.mp3]
携手	攜手	xié shoǔ	hand in hand; to join hands; to collaborate;  	[sound:cmn-携手.mp3]
写照	寫照	xiě zhào	portrayal;  	[sound:cmn-写照.mp3]
泄	泄	xiè, xiè	variant of 泄[xie4];  	[sound:cmn-泄.mp3]
泄漏	泄漏	xiè loù	(of a liquid or gas) to leak; to divulge (a secret); to leak;  	[sound:cmn-泄漏.mp3]
泄露	泄露	xiè lù	to leak (information); to divulge; also pr. [xie4 lou4];  	[sound:cmn-泄露.mp3]
泄密	泄密	xiè mì	to leak secrets;  	[sound:cmn-泄密.mp3]
泄气	泄氣	xiè qì	to leak (gas); to be discouraged; to despair; (disparaging) pathetic; to vent one's anger; (of a tire) to be flat;  	[sound:cmn-泄气.mp3]
泻	瀉	xiè	to flow out swiftly; to flood; a torrent; diarrhea; laxative;  	[sound:cmn-泻.mp3]
卸	卸	xiè	to unload; to unhitch; to remove or strip; to get rid of;  	[sound:cmn-卸.mp3]
心爱	心愛	xīn ài	beloved;  	[sound:cmn-心爱.mp3]
心安理得	心安理得	xīn ān lǐ dé	to have a clear conscience; to have no qualms about sth;  	[sound:cmn-心安理得.mp3]
心病	心病	xīn bìng	anxiety; sore point; secret worry; mental disorder; heart disease (medicine);  	[sound:cmn-心病.mp3]
心肠	心腸	xīn cháng	heart; intention; one's inclination; state of mind; to have the heart for sth; mood;  	[sound:cmn-心肠.mp3]
心得	心得	xīn dé	what one has learned (through experience, reading etc); knowledge; insight; understanding; tips; CL:項|项[xiang4],個|个[ge4];  	[sound:cmn-心得.mp3]
心慌	心慌	xīn huāng	to be flustered; (dialect) irregular heart-beat;  	[sound:cmn-心慌.mp3]
心急如焚	心急如焚	xīnjírúfén	Anxious	[sound:cmn-心急如焚.mp3]
心里话	心裏話	xīn li huà	(to express one's) true feelings; what is on one's mind; secret mind;  	[sound:cmn-心里话.mp3]
心灵手巧	心靈手巧	xīn líng shoǔ qiǎo	capable; clever; dexterous;  	[sound:cmn-心灵手巧.mp3]
心目	心目	xīn mù	mind; view;  	[sound:cmn-心目.mp3]
心声	心聲	xīn shēng	thoughts; feelings; aspirations; heartfelt wishes; inner voice;  	[sound:cmn-心声.mp3]
心事	心事	xīn shì	a load on one's mind; worry; CL:宗[zong1],樁|桩[zhuang1];  	[sound:cmn-心事.mp3]
心思	心思	xīn si	mind; thoughts; inclination; mood;  	[sound:cmn-心思.mp3]
心酸	心酸	xīn suān	to feel sad;  	[sound:cmn-心酸.mp3]
心想事成	心想事成	xīn xiǎng shì chéng	to have one's wishes come true; wish you the best!;  	[sound:cmn-心想事成.mp3]
心胸	心胸	xīn xiōng	breadth of mind;  	[sound:cmn-心胸.mp3]
心血	心血	xīn xuè	heart's blood; expenditure (for some project); meticulous care;  	[sound:cmn-心血.mp3]
心眼儿	心眼兒	xin1 yan3 r5	one's thoughts; mind; intention; willingness to accept new ideas; baseless suspicions;  	[sound:cmn-心眼儿.mp3]
心意	心意	xīn yì	regard; kindly feelings; intention;  	[sound:cmn-心意.mp3]
芯片	芯片	xīn piàn	computer chip; microchip;  	[sound:cmn-芯片.mp3]
辛勤	辛勤	xīn qín	hardworking; industrious;  	[sound:cmn-辛勤.mp3]
辛酸	辛酸	xīn suān	pungent (taste); bitter; fig. sad; miserable;  	[sound:cmn-辛酸.mp3]
欣慰	欣慰	xīn wèi	to be gratified;  	[sound:cmn-欣慰.mp3]
欣喜	欣喜	xīn xǐ	happy;  	[sound:cmn-欣喜.mp3]
欣欣向荣	欣欣嚮榮	xīn xīn xiàng róng	luxuriant growth (idiom); flourishing; thriving;  	[sound:cmn-欣欣向荣.mp3]
新潮	新潮	xīn cháo	modern; fashionable;  	[sound:cmn-新潮.mp3]
新陈代谢	新陳代謝	xīn chén dài xiè	metabolism (biology); the new replaces the old (idiom);  	[sound:cmn-新陈代谢.mp3]
新房	新房	xīn fáng	brand new house; bridal chamber;  	[sound:cmn-新房.mp3]
新款	新款	xīn kuǎn	new style; latest fashion; new model;  	[sound:cmn-新款.mp3]
新奇	新奇	xīn qí	novelty; new and odd;  	[sound:cmn-新奇.mp3]
新生	新生	xīn shēng	new; newborn; emerging; nascent; rebirth; regeneration; new life; new student;  	[sound:cmn-新生.mp3]
新式	新式	xīn shì	new style; latest type;  	[sound:cmn-新式.mp3]
新手	新手	xīn shoǔ	new hand; novice; raw recruit;  	[sound:cmn-新手.mp3]
新颖	新穎	xīn yǐng	lit. new bud; fig. new and original;  	[sound:cmn-新颖.mp3]
信贷	信貸	xìn dài	credit; borrowed money;  	[sound:cmn-信贷.mp3]
信件	信件	xìn jiàn	letter (sent by mail);  	[sound:cmn-信件.mp3]
信赖	信賴	xìn lài	to trust; to have confidence in; to have faith in; to rely on;  	[sound:cmn-信赖.mp3]
信誉	信譽	xìn yù	prestige; distinction; reputation; trust;  	[sound:cmn-信誉.mp3]
兴奋剂	興奮劑	xīng fèn jì	stimulant; doping (in athletics);  	[sound:cmn-兴奋剂.mp3]
兴建	興建	xīng jiàn	to build; to construct;  	[sound:cmn-兴建.mp3]
兴起	興起	xīng qǐ	to rise; to spring up; to burgeon; to be aroused; to come into vogue;  	[sound:cmn-兴起.mp3]
星座	星座	xīng zuò	constellation; astrological sign; CL:張|张[zhang1];  	[sound:cmn-星座.mp3]
猩猩	猩猩	xīng xing	orangutan;  	[sound:cmn-猩猩.mp3]
腥	腥	xīng	fishy (smell);  	[sound:cmn-腥.mp3]
刑法	刑法	xíng fǎ	criminal law;  	[sound:cmn-刑法.mp3]
行使	行使	xíng shǐ	to exercise (a right etc);  	[sound:cmn-行使.mp3]
行政	行政	xíng zhèng	administrative; executive (attributive);  	[sound:cmn-行政.mp3]
行走	行走	xíng zoǔ	to walk;  	[sound:cmn-行走.mp3]
形形色色	形形色色	xíng xíng sè sè	all kinds of; all sorts of; every (different) kind of;  	[sound:cmn-形形色色.mp3]
形影不离	形影不離	xíng yǐng bù lí	inseparable (as form and shadow);  	[sound:cmn-形影不离.mp3]
醒来	醒來	xǐng lái	to waken;  	[sound:cmn-醒来.mp3]
醒目	醒目	xǐng mù	eye-grabbing (headline); striking (illustration);  	[sound:cmn-醒目.mp3]
醒悟	醒悟	xǐng wù	to come to oneself; to come to realize; to come to see the truth; to wake up to reality;  	[sound:cmn-醒悟.mp3]
兴高采烈	興高采烈	xìng gāo cǎi liè	happy and excited (idiom); in high spirits; in great delight;  	[sound:cmn-兴高采烈.mp3]
兴致	興緻	xìng zhì	mood; spirits; interest;  	[sound:cmn-兴致.mp3]
幸存	幸存	xìng cún	survivor (of a disaster);  	[sound:cmn-幸存.mp3]
幸好	幸好	xìng hǎo	fortunately;  	[sound:cmn-幸好.mp3]
幸亏	幸虧	xìng kuī	fortunately; luckily;  	[sound:cmn-幸亏.mp3]
幸免	幸免	xìng miǎn	narrowly and luckily escape;  	[sound:cmn-幸免.mp3]
性价比	性價比	xìng jià bǐ	quality-price ratio;  	[sound:cmn-性价比.mp3]
性命	性命	xìng mìng	life;  	[sound:cmn-性命.mp3]
性情	性情	xìng qíng	nature; temperament;  	[sound:cmn-性情.mp3]
姓氏	姓氏	xìng shì	family name;  	[sound:cmn-姓氏.mp3]
凶残	凶殘	xiōng cán, xiōng cán	savage;  	[sound:cmn-凶残.mp3]
凶恶	凶惡	xiōng è, xiōng è	variant of 兇惡|凶恶, fierce; ferocious; fiendish; frightening;  	[sound:cmn-凶恶.mp3]
凶狠	凶狠	xiōng hěn, xiōng hěn	cruel; vicious; fierce and malicious; vengeful;  	[sound:cmn-凶狠.mp3]
凶猛	凶猛	xiōng měng	fierce; violent; ferocious;  	[sound:cmn-凶猛.mp3]
汹涌	洶湧	xiōng yǒng	to surge up violently (of ocean, river, lake etc); turbulent;  	[sound:cmn-汹涌.mp3]
胸膛	胸膛	xiōng táng	chest;  	[sound:cmn-胸膛.mp3]
胸有成竹	胸有成竹	xiōng yoǔ chéng zhú	to plan in advance (idiom); a card up one's sleeve; forewarned is forearmed;  	[sound:cmn-胸有成竹.mp3]
雄厚	雄厚	xióng hoù	robust; strong and solid;  	[sound:cmn-雄厚.mp3]
休克	休剋	xiū kè	shock (loanword); to go into shock;  	[sound:cmn-休克.mp3]
休眠	休眠	xiū mián	to be dormant (biology); inactive (volcano); to hibernate (computing);  	[sound:cmn-休眠.mp3]
休想	休想	xiū xiǎng	don't think (that); don't imagine (that);  	[sound:cmn-休想.mp3]
休养	休養	xiū yǎng	to recuperate; to recover; to convalesce;  	[sound:cmn-休养.mp3]
修补	修補	xiū bǔ	to mend;  	[sound:cmn-修补.mp3]
修长	修長	xiū cháng	slender; lanky; tall and thin;  	[sound:cmn-修长.mp3]
修订	修訂	xiū dìng	to revise;  	[sound:cmn-修订.mp3]
修路	修路	xiū lù	to repair a road;  	[sound:cmn-修路.mp3]
修正	修正	xiū zhèng	to revise; to amend;  	[sound:cmn-修正.mp3]
羞愧	羞愧	xiū kuì	ashamed;  	[sound:cmn-羞愧.mp3]
秀丽	秀麗	xiù lì	pretty; beautiful;  	[sound:cmn-秀丽.mp3]
秀美	秀美	xiù měi	elegant; graceful;  	[sound:cmn-秀美.mp3]
袖手旁观	袖手旁觀	xiù shoǔ páng guān	to watch with folded arms (idiom); to look on without lifting a finger;  	[sound:cmn-袖手旁观.mp3]
绣	綉	xiù, xiù	to embroider; embroidery;  	[sound:cmn-绣.mp3]
锈	銹	xiù	to corrode; to rust;  	[sound:cmn-锈.mp3]
嗅觉	嗅覺	xiù jué	sense of smell;  	[sound:cmn-嗅觉.mp3]
须	須	xū, xū	beard; mustache; feeler (of an insect etc); tassel;  	[sound:cmn-须.mp3]
虚	虛	xū	emptiness; void; abstract theory or guiding principles; empty or unoccupied; diffident or timid; false; humble or modest; (of health) weak; virtual; in vain;  	[sound:cmn-虚.mp3]
虚构	虛構	xū goù	to make up; fabrication; fictional; imaginary;  	[sound:cmn-虚构.mp3]
虚幻	虛幻	xū huàn	imaginary; illusory;  	[sound:cmn-虚幻.mp3]
虚假	虛假	xū jiǎ	false; phony; pretense;  	[sound:cmn-虚假.mp3]
虚拟	虛擬	xū nǐ	to imagine; to make up; fictitious; theoretical; hypothetical; (computing) to emulate; virtual;  	[sound:cmn-虚拟.mp3]
虚弱	虛弱	xū ruò	weak; in poor health;  	[sound:cmn-虚弱.mp3]
虚伪	虛僞	xū wěi	false; hypocritical; artificial; sham;  	[sound:cmn-虚伪.mp3]
需	需	xū	to require; to need; to want; necessity; need;  	[sound:cmn-需.mp3]
徐徐	徐徐	xú xú	slowly; gently;  	[sound:cmn-徐徐.mp3]
许	許	Xǔ, xǔ	surname Xu;  to allow; to permit; to promise; to praise; somewhat; perhaps;  	[sound:cmn-许.mp3]
许可证	許可證	xǔ kě zhèng	license; authorization; permit;  	[sound:cmn-许可证.mp3]
旭日	旭日	xù rì	the rising sun;  	[sound:cmn-旭日.mp3]
序	序	xù	order; sequence; preface;  	[sound:cmn-序.mp3]
序幕	序幕	xù mù	prologue;  	[sound:cmn-序幕.mp3]
叙述	敘述	xù shù	to relate (a story or information); to tell or talk about; to recount; narration; telling; narrative; account;  	[sound:cmn-叙述.mp3]
酗酒	酗酒	xù jiǔ	heavy drinking; to get drunk; to drink to excess;  	[sound:cmn-酗酒.mp3]
